Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Channel Islands,CHI,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,19.38295531,21.43705481,20.71222697,20.07385086,18.50564707,16.77496847,17.20892481,16.97142843,14.63864301,17.73468591,23.4169369,25.81893773,32.66107779,18.53414971,25.5737578,12.42302875,16.66519617,12.70089313,15.02773912,11.97317383,16.21402658,17.97630013,13.54401668,8.310293831,5.079663585,4.811850558,,,4.385584254,5.795507843,6.316715945,5.99316794,6.939315126,6.719334658,7.166747184,6.729350139,7.305688802,8.615757857,7.387328269,7.364031796,7.969989243,7.822486253,6.932881403,5.810061137,4.104862088,6.647645456,6.773237009,7.321673838,7.112606136,7.358790363,7.380516316,7.65793409,8.388427503,9.186473462,9.596691368,9.929378645,9.565770412,10.11229988,
China,CHN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,9.025616018,4.098320908,4.393763892,7.336018246,,,,,4.890492873,2.868666519,4.392123454,6.992863313,5.900042779,5.044874318,4.766640124,4.059056003,4.14156705,3.981432351,3.528330716,3.858956785,4.037542007,3.559440304,3.18720738,3.722133225,4.758134813,4.920076187,4.617159501,4.651965574,5.406123902,5.498276555,5.817874759,6.661323636,6.27560663,6.607394735,6.184931841,6.647077717,
Cote d'Ivoire,CIV,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,18.85974343,17.68360673,17.71338536,18.34423852,20.6999939,15.837202,16.62645751,14.82922055,15.90092925,16.07060927,17.34155081,20.0868123,17.25101359,14.70481598,13.36552264,14.00668416,13.32714059,15.01008971,,20.29986606,19.31702849,20.58907926,,17.15646629,,,,,,,,,,20.88738631,18.5924685,19.20318408,20.75427692,19.19635119,17.18459764,21.08528708,22.58279073,22.49062538,17.19769044,14.6207861,17.28354316,17.40651867,19.61286528,23.1918996,19.2460051,25.12801726,20.01166691,14.52003842,16.84235065,17.56926734,21.52068808,20.9293741,21.05094467,21.36257176,
Cameroon,CMR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,18.54370217,14.26175705,14.83544524,12.49407672,11.91119911,12.17758906,14.56301069,11.90578224,19.69769098,13.54139734,12.05401091,12.91372654,14.05124313,10.95146149,9.807814514,12.12276353,9.555830801,9.940196871,8.613002349,,9.706836161,,,,15.4185893,14.67377152,,,18.53739676,,,,,17.44092655,13.73075582,15.67739765,15.42215744,18.93121256,18.15890583,15.46467875,18.05663679,17.60747543,18.31566757,17.34751762,17.95587804,21.34723003,23.78566964,26.82740394,17.70013575,25.09712209,19.3813093,22.2746792,17.39423855,19.87277943,21.9485621,22.81412821,,,
"Congo, Dem. Rep.",COD,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,25.6621165,,,19.38548628,,,,,15.67914789,,15.74686501,18.22470912,21.47456993,16.968453,21.15993201,16.92508968,20.66648927,,,,,,,20.64241677,20.55028725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,19.34592491,20.0556351,19.6728423,15.40106733,14.76600611,14.18623571,14.73471056,,20.10986737,16.26645064,18.07668775,14.53863506,16.97402368,16.39247597,16.51080186,21.31787044,22.95463602,26.92629199,19.17840784,,,14.22161345,19.02862445,19.13040496,18.513926,,,,,,,20.41487443,26.49990833,20.81023932,,,,,,,,,,,,5.630358559,8.152372495,8.758599288,7.023644491,5.739262866,6.074262905,6.854127978,6.238174716,5.099595247,4.048889454,13.82564704,15.5154183,25.04946134,
Colombia,COL,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,7.663493228,5.500268811,9.052704652,8.347192875,10.72024758,7.352386419,7.701312342,7.960410475,7.691590979,10.30993759,8.651280369,12.08946943,13.31716464,9.419019241,12.20552435,12.4384536,10.72773209,10.54334864,11.70801796,10.21437254,10.72359895,10.90931701,10.2269631,9.494906997,8.702623754,7.951939853,,,,6.688496442,9.309143486,7.609059482,8.839846872,9.388289398,12.56907552,11.1310722,11.79599859,12.89098165,11.92903182,11.73180689,12.15103344,11.36786596,10.58335416,8.875428596,8.885410415,9.158416786,10.13597888,10.27365528,9.699767816,9.51736813,10.32742463,9.99379834,9.512581783,10.29826581,13.04368244,12.64020499,12.54062199,12.5555286,
Comoros,COM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,38.20261007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5314135,42.62815981,46.26607249,44.1570222,19.46190346,43.37425875,38.50702282,40.19569851,38.04034502,43.90101962,34.17998646,28.20959754,19.51140685,48.03158101,39.0943189,38.04837262,40.83499845,41.95039166,36.1226389,41.51930478,44.88975185,41.49390639,40.39253799,38.32208954,42.85766468,
Cabo Verde,CPV,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,,,,,,,,,,,,41.30691302,45.19454507,46.43006033,,,,,,,,,,,,,,,,,34.74738186,34.42185738,31.81851435,31.00066442,33.74094838,29.81872392,30.75606166,30.20698566,30.50579638,29.17140296,25.68650136,27.65768151,29.44386939,27.74595808,25.39566765,27.93869873,32.15168632,28.44215795,32.46505213,30.87016659,30.09975243,30.19948887,30.92710016,
